Year,Vehicle Original,Vehicle,Sales,% Change,Change,Car,Stars,Highest Star,Strong Appearance,Weak Appearance,Total Appearance,Release,Rank,Best Rank,Gross,Distributor
2012,chevrolet hhr,chevrolet hhr,21,-0.999432616,Negative,2006 chevrolet hhr,1.0,1.0,0.0,3.0,3.0,Ted,9.0,9.0,"$218,815,487 ",Universal Pictures
2012,chevrolet impala,chevrolet impala,169351,-0.012150448999999999,Negative,2010 chevrolet impala,3.0,3.0,2.0,26.0,28.0,Hope Springs,47.0,47.0,"$63,536,011 ",Sony Pictures Entertainment (SPE)
2012,chevrolet malibu,chevrolet malibu,210951,0.029993946,Positive,2008 chevrolet malibu,2.0,2.0,0.0,6.0,6.0,Ted,9.0,9.0,"$218,815,487 ",Universal Pictures
2012,chevrolet silverado,chevrolet silverado,418312,0.007665069,Positive,2010 chevrolet silverado,3.0,3.0,1.0,6.0,7.0,Looper,41.0,41.0,"$66,475,042 ",TriStar Pictures
2012,chevrolet sonic,,81247,4.14938522,Positive,,,,,,,,,,,
2012,chevrolet suburban,chevrolet suburban,48116,-0.026523965,Negative,2000 chevrolet suburban,3.0,3.0,1.0,11.0,12.0,This Means War,56.0,56.0,"$54,760,791 ",Twentieth Century Fox
2012,chevrolet tahoe,chevrolet tahoe,68904,-0.144336682,Negative,2000 chevrolet tahoe,2.0,2.0,0.0,7.0,7.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,chevrolet traverse,chevrolet traverse,85606,-0.200922235,Negative,2010 chevrolet traverse,4.0,4.0,1.0,1.0,2.0,The Watch,94.0,94.0,"$35,353,000 ",Twentieth Century Fox
2012,chevrolet volt,chevrolet volt,23461,2.058401773,Positive,2011 chevrolet volt,1.0,1.0,0.0,1.0,1.0,Think Like a Man,28.0,28.0,"$91,547,205 ",Screen Gems
2012,chrysler 200,chrysler 200,125476,0.44170602,Positive,2012 chrysler 200,1.0,1.0,0.0,4.0,4.0,Total Recall,52.0,52.0,"$58,877,969 ",Sony Pictures Entertainment (SPE)
2012,chrysler 300,chrysler 300,70747,0.949758854,Positive,2005 chrysler 300,1.0,1.0,0.0,4.0,4.0,The Amazing Spider-Man,6.0,6.0,"$262,030,663 ",Sony Pictures Entertainment (SPE)
2012,chrysler town & country,chrysler town & country,111744,0.184732824,Positive,2009 chrysler town & country,3.0,3.0,2.0,7.0,9.0,Madea's Witness Protection,42.0,42.0,"$65,653,242 ",Lionsgate
2012,dodge avenger,,96890,0.513362385,Positive,,,,,,,,,,,
2012,dodge caliber,dodge caliber,10176,-0.7096636140000001,Negative,2007 dodge caliber,1.0,1.0,0.0,1.0,1.0,That's My Boy,92.0,92.0,"$36,931,089 ",Sony Pictures Entertainment (SPE)
2012,dodge challenger,dodge challenger,43119,0.090681439,Positive,2009 dodge challenger,3.0,3.0,1.0,1.0,2.0,The Lucky One,50.0,50.0,"$60,457,138 ",Warner Bros.
2012,dodge charger,dodge charger,82592,0.178387479,Positive,2006 dodge charger,3.0,3.0,2.0,6.0,8.0,Journey 2: The Mysterious Island,26.0,26.0,"$103,860,290 ",Warner Bros.
2012,dodge dakota,dodge dakota,490,-0.959690688,Negative,2005 dodge dakota,2.0,2.0,0.0,5.0,5.0,Underworld: Awakening,49.0,49.0,"$62,321,039 ",Screen Gems
2012,dodge durango,dodge durango,42589,-0.17618043600000002,Negative,2011 dodge durango,2.0,2.0,0.0,1.0,1.0,The Bourne Legacy,24.0,24.0,"$113,203,870 ",Universal Pictures
2012,dodge grand caravan,dodge grand caravan,141468,0.27607295600000004,Positive,2005 dodge grand caravan,3.0,3.0,1.0,5.0,6.0,Project X,57.0,57.0,"$54,731,865 ",Warner Bros.
2012,dodge journey,dodge journey,79563,0.442534675,Positive,2009 dodge journey,1.0,1.0,0.0,1.0,1.0,Pitch Perfect,46.0,46.0,"$64,427,368 ",Universal Pictures
2012,dodge nitro,dodge nitro,3269,-0.866211017,Negative,2009 dodge nitro,2.0,2.0,0.0,1.0,1.0,American Reunion,54.0,54.0,"$57,011,521 ",Universal Pictures
2012,dodge ram,dodge ram,293363,0.198559423,Positive,1991 dodge ram,4.0,4.0,5.0,7.0,12.0,Red Dawn,79.0,79.0,"$43,468,052 ",FilmDistrict
2012,dodge viper,,20,-0.8984771570000001,Negative,,,,,,,,,,,
2012,fiat 500,fiat 500,43772,1.214173706,Positive,2012 fiat 500,2.0,2.0,0.0,3.0,3.0,Parental Guidance,98.0,98.0,"$33,993,350 ",Twentieth Century Fox
2012,ford crown victoria,ford crown victoria,4429,-0.905211343,Negative,1999 ford crown victoria,4.0,4.0,7.0,46.0,53.0,End of Watch,85.0,85.0,"$40,766,734 ",Open Road Films (II)
2012,ford edge,ford edge,127969,0.051494634000000004,Positive,2007 ford edge,2.0,2.0,0.0,2.0,2.0,The Lucky One,50.0,50.0,"$60,457,138 ",Warner Bros.
2012,ford escape,ford escape,261008,0.026406547000000002,Positive,2009 ford escape,2.0,2.0,0.0,10.0,10.0,Journey 2: The Mysterious Island,26.0,26.0,"$103,860,290 ",Warner Bros.
2012,ford expedition,ford expedition,38062,-0.060174325,Negative,2008 ford expedition gen.3,2.0,2.0,0.0,3.0,3.0,The Dark Knight Rises,2.0,2.0,"$448,139,099 ",Warner Bros.
2012,ford explorer,ford explorer,164207,0.210038024,Positive,2002 ford explorer,3.0,3.0,1.0,12.0,13.0,Diary of a Wimpy Kid: Dog Days,67.0,67.0,"$49,008,662 ",Twentieth Century Fox
2012,ford f-series,ford f-,645316,0.103260805,Positive,2012 ford f-150,4.0,4.0,9.0,29.0,38.0,Magic Mike,23.0,23.0,"$113,721,571 ",Warner Bros.
2012,ford fiesta,ford fiesta,56775,-0.172062298,Negative,2001 ford fiesta mkiv,1.0,1.0,0.0,3.0,3.0,Skyfall,4.0,4.0,"$290,904,271 ",Sony Pictures Entertainment (SPE)
2012,ford flex,ford flex,28224,0.029021437999999997,Positive,2009 ford flex,3.0,3.0,1.0,1.0,2.0,We Bought a Zoo,88.0,88.0,"$38,785,097 ",Twentieth Century Fox
2012,ford focus,ford focus,245922,0.399534479,Positive,2000 ford focus,2.0,2.0,0.0,12.0,12.0,This Means War,56.0,56.0,"$54,760,791 ",Twentieth Century Fox
2012,ford fusion,ford fusion,241263,-0.027428074,Negative,2006 ford fusion,1.0,1.0,0.0,3.0,3.0,Skyfall,4.0,4.0,"$290,904,271 ",Sony Pictures Entertainment (SPE)
2012,ford mustang,ford mustang,82995,0.178270252,Positive,1991 ford mustang,3.0,3.0,4.0,23.0,27.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,ford ranger,ford ranger,19366,-0.726592501,Negative,1998 ford ranger,2.0,2.0,0.0,7.0,7.0,The Odd Life of Timothy Green,62.0,62.0,"$51,816,367 ",Walt Disney Studios Motion Pictures
2012,ford taurus,ford taurus,74375,0.17078046800000002,Positive,2010 ford taurus sho,3.0,3.0,2.0,15.0,17.0,Men in Black 3,12.0,12.0,"$179,020,854 ",Sony Pictures Entertainment (SPE)
2012,gmc acadia,gmc acadia,78280,-0.012713147,Negative,2007 gmc acadia,1.0,1.0,0.0,1.0,1.0,This Is 40,87.0,87.0,"$38,951,960 ",Universal Pictures
2012,gmc canyon,,8735,-0.08915537,Negative,,,,,,,,,,,
2012,gmc sierra,gmc sierra,157185,0.053730643,Positive,1997 gmc sierra,3.0,3.0,1.0,3.0,4.0,Act of Valor,38.0,38.0,"$70,012,847 ",Relativity Media
2012,gmc terrain,,97786,0.175609228,Positive,,,,,,,,,,,
2012,gmc yukon,gmc yukon,27818,-0.18779562,Negative,2000 gmc yukon,3.0,3.0,2.0,2.0,4.0,This Means War,56.0,56.0,"$54,760,791 ",Twentieth Century Fox
2012,gmc yukon xl,,23427,-0.071204853,Negative,,,,,,,,,,,
2012,honda accord,honda accord,331872,0.408475332,Positive,2006 honda accord,4.0,4.0,1.0,17.0,18.0,The Descendants,76.0,76.0,"$44,209,129 ",Fox Searchlight Pictures
2012,honda cr-v,honda cr-v,281652,0.289774835,Positive,2002 honda cr-v,1.0,1.0,0.0,8.0,8.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,honda cr-z,,4192,-0.630008826,Negative,,,,,,,,,,,
2012,honda civic,honda civic,317909,0.43697425799999995,Positive,1996 honda civic coupé,3.0,3.0,1.0,22.0,23.0,Think Like a Man,28.0,28.0,"$91,547,205 ",Screen Gems
2012,honda crosstour,,20848,0.15989763,Positive,,,,,,,,,,,
2012,honda element,honda element,3,-0.999739899,Negative,2007 honda element,1.0,1.0,0.0,1.0,1.0,This Is 40,87.0,87.0,"$38,951,960 ",Universal Pictures
2012,honda fcx,,5,1.5,Positive,,,,,,,,,,,
2012,honda fit,honda fit,49346,-0.166945218,Negative,2007 honda fit,2.0,2.0,0.0,2.0,2.0,Looper,41.0,41.0,"$66,475,042 ",TriStar Pictures
2012,honda insight,,5846,-0.6240272689999999,Negative,,,,,,,,,,,
2012,honda odyssey,honda odyssey,125980,0.176635409,Positive,2008 honda odyssey,1.0,1.0,0.0,2.0,2.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,honda pilot,honda pilot,114848,-0.012459478999999999,Negative,2003 honda pilot,1.0,1.0,0.0,2.0,2.0,Project X,57.0,57.0,"$54,731,865 ",Warner Bros.
2012,honda ridgeline,,14068,0.44154114200000005,Positive,,,,,,,,,,,
2012,honda s2000,honda s2000,0,-1.0,Negative,2001 honda s2000,1.0,1.0,0.0,1.0,1.0,The Watch,94.0,94.0,"$35,353,000 ",Twentieth Century Fox
2012,hyundai accent,hyundai accent,61004,0.09717451099999999,Positive,2003 hyundai accent,3.0,3.0,1.0,6.0,7.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,hyundai azera,hyundai azera,8431,4.532152231,Positive,2006 hyundai azera,1.0,1.0,0.0,1.0,1.0,Ted,9.0,9.0,"$218,815,487 ",Universal Pictures
2012,hyundai elantra,hyundai elantra,202034,0.084100214,Positive,1996 hyundai elantra,2.0,2.0,0.0,6.0,6.0,Safe House,21.0,21.0,"$126,373,434 ",Universal Pictures
2012,hyundai equus,,3972,0.243971187,Positive,,,,,,,,,,,
2012,hyundai genesis,hyundai genesis,33973,0.029547245,Positive,2009 hyundai genesis,1.0,1.0,0.0,1.0,1.0,Ted,9.0,9.0,"$218,815,487 ",Universal Pictures
2012,hyundai santa fe,hyundai santa fe,71016,-0.045368390999999994,Negative,2007 hyundai santa fe,1.0,1.0,0.0,5.0,5.0,The Bourne Legacy,24.0,24.0,"$113,203,870 ",Universal Pictures
2012,hyundai sonata,hyundai sonata,230605,0.020552219,Positive,1989 hyundai sonata,2.0,2.0,0.0,5.0,5.0,Underworld: Awakening,49.0,49.0,"$62,321,039 ",Screen Gems
2012,hyundai tucson,hyundai tucson,48878,0.034849255,Positive,hyundai tucson,2.0,2.0,0.0,2.0,2.0,The Dark Knight Rises,2.0,2.0,"$448,139,099 ",Warner Bros.
2012,hyundai veloster,,34862,2.755062473,Positive,,,,,,,,,,,
2012,hyundai veracruz,,8232,-0.09993439800000001,Negative,,,,,,,,,,,
2012,infiniti g,infiniti g,59844,0.02743536,Positive,2008 infiniti g37,2.0,2.0,0.0,6.0,6.0,This Is 40,87.0,87.0,"$38,951,960 ",Universal Pictures
2012,infiniti q70/m,,9130,-0.156036236,Negative,,,,,,,,,,,
2012,infiniti ex/qx50,,3495,-0.42039801,Negative,,,,,,,,,,,
2012,infiniti qx70/fx,,10424,0.048797665999999996,Positive,,,,,,,,,,,
2012,infiniti qx80/qx56,,15310,0.1401549,Positive,,,,,,,,,,,
2012,jaguar xf,jaguar xf,5526,0.04205166900000001,Positive,2008 jaguar xf [x250],3.0,3.0,1.0,1.0,2.0,Madea's Witness Protection,42.0,42.0,"$65,653,242 ",Lionsgate
2012,jaguar xj,jaguar xj,4852,-0.07316141400000001,Negative,2011 jaguar xj l [x351],3.0,3.0,1.0,3.0,4.0,Skyfall,4.0,4.0,"$290,904,271 ",Sony Pictures Entertainment (SPE)
2012,jaguar xk,jaguar xk,1633,-0.06041426900000001,Negative,2007 jaguar xkr [x150],2.0,2.0,0.0,2.0,2.0,Looper,41.0,41.0,"$66,475,042 ",TriStar Pictures
2012,jeep compass,,40235,-0.156658073,Negative,,,,,,,,,,,
2012,jeep grand cherokee,jeep grand cherokee,154734,0.21128193899999997,Positive,1996 jeep grand cherokee,3.0,3.0,3.0,10.0,13.0,Safe House,21.0,21.0,"$126,373,434 ",Universal Pictures
2012,jeep liberty,jeep liberty,75483,0.131950693,Positive,2008 jeep liberty,1.0,1.0,0.0,2.0,2.0,Underworld: Awakening,49.0,49.0,"$62,321,039 ",Screen Gems
2012,jeep patriot,,62010,0.13473749699999998,Positive,,,,,,,,,,,
2012,jeep wrangler,jeep wrangler,141669,0.15685938300000002,Positive,jeep wrangler unlimited,3.0,3.0,4.0,4.0,8.0,Battleship,43.0,43.0,"$65,422,625 ",Universal Pictures
2012,kia forte,,75681,-0.00804771,Negative,,,,,,,,,,,
2012,kia optima,kia optima,152399,0.8016195770000001,Positive,2012 kia optima,1.0,1.0,0.0,2.0,2.0,Skyfall,4.0,4.0,"$290,904,271 ",Sony Pictures Entertainment (SPE)
2012,kia rio,kia rio,40275,1.002635374,Positive,2010 kia rio,2.0,2.0,0.0,4.0,4.0,Underworld: Awakening,49.0,49.0,"$62,321,039 ",Screen Gems
2012,kia sedona,kia sedona,17512,-0.27175947100000003,Negative,2002 kia sedona,2.0,2.0,0.0,4.0,4.0,Battleship,43.0,43.0,"$65,422,625 ",Universal Pictures
2012,kia sorento,kia sorento,119597,-0.081683111,Negative,2010 kia sorento,2.0,2.0,0.0,2.0,2.0,Skyfall,4.0,4.0,"$290,904,271 ",Sony Pictures Entertainment (SPE)
2012,kia soul,kia soul,115778,0.132114954,Positive,2010 kia soul,1.0,1.0,0.0,1.0,1.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,kia sportage,kia sportage,36357,-0.23399279399999998,Negative,2007 kia sportage,1.0,1.0,0.0,4.0,4.0,Skyfall,4.0,4.0,"$290,904,271 ",Sony Pictures Entertainment (SPE)
2012,land rover discovery / lr4,,7316,-0.083667335,Negative,,,,,,,,,,,
2012,land rover lr2,,3113,0.12099387800000001,Positive,,,,,,,,,,,
2012,land rover range rover,land-rover range rover,7843,-0.196496261,Negative,2010 land-rover range rover series iii,3.0,3.0,1.0,5.0,6.0,The Expendables 2,33.0,33.0,"$85,028,192 ",Lionsgate
2012,land rover range rover evoque,land-rover range rover evoque,8901,2.96657754,Positive,2011 land-rover range rover evoque,1.0,1.0,0.0,1.0,1.0,Skyfall,4.0,4.0,"$290,904,271 ",Sony Pictures Entertainment (SPE)
2012,land rover range rover sport,land-rover range rover sport,16491,0.075523381,Positive,2006 land-rover range rover sport,3.0,3.0,2.0,4.0,6.0,Safe House,21.0,21.0,"$126,373,434 ",Universal Pictures
2012,lexus ct200h,,17673,0.22891314899999998,Positive,,,,,,,,,,,
2012,lexus es/es350,lexus es,56158,0.373963252,Positive,1997 lexus es 300,1.0,1.0,0.0,1.0,1.0,The Bourne Legacy,24.0,24.0,"$113,203,870 ",Universal Pictures
2012,lexus gs,lexus gs,22160,4.915643353,Positive,lexus gs 300,1.0,1.0,0.0,2.0,2.0,Flight,27.0,27.0,"$91,978,551 ",Paramount Pictures
2012,lexus gx/gx460,,11039,-0.049099835999999994,Negative,,,,,,,,,,,
2012,lexus hs/hs250h,,649,-0.773393855,Negative,,,,,,,,,,,
2012,lexus is,lexus is,27708,-0.066095925,Negative,lexus is,1.0,1.0,0.0,2.0,2.0,This Is 40,87.0,87.0,"$38,951,960 ",Universal Pictures
2012,lexus lfa,,46,-0.258064516,Negative,,,,,,,,,,,
2012,lexus ls,lexus ls,8345,-0.12782190599999999,Negative,1990 lexus ls 400,1.0,1.0,0.0,5.0,5.0,The Avengers,1.0,1.0,"$623,357,910 ",Walt Disney Studios Motion Pictures
2012,lexus lx/lx570,,5005,0.5803599620000001,Positive,,,,,,,,,,,
2012,lexus rx,lexus rx,95381,0.15480356,Positive,2008 lexus rx 350,3.0,3.0,1.0,2.0,3.0,This Is 40,87.0,87.0,"$38,951,960 ",Universal Pictures
2012,lexus sc430,,2,-0.8888888890000001,Negative,,,,,,,,,,,
2012,lincoln mks,,12524,0.025128919,Positive,,,,,,,,,,,
2012,lincoln mkt,,7094,0.412022293,Positive,,,,,,,,,,,
2012,lincoln mkx/nautilus,,25107,0.073178029,Positive,,,,,,,,,,,
2012,lincoln mkz,,28053,0.019034473,Positive,,,,,,,,,,,
2012,lincoln navigator,lincoln navigator,8371,0.044025942,Positive,2007 lincoln navigator l,3.0,3.0,1.0,0.0,1.0,Savages,71.0,71.0,"$47,382,068 ",Universal Pictures
2012,lincoln town car,lincoln town car,1001,-0.894186047,Negative,1998 lincoln town car stretched limousine,3.0,3.0,4.0,17.0,21.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,mazda 2,,19315,0.384389335,Positive,,,,,,,,,,,
2012,mazda 3,mazda 3,123361,0.2044973,Positive,1993 mazda 323,1.0,1.0,0.0,3.0,3.0,The Bourne Legacy,24.0,24.0,"$113,203,870 ",Universal Pictures
2012,mazda 5,mazda 5,14640,-0.235708692,Negative,2006 mazda 5,1.0,1.0,0.0,1.0,1.0,Pitch Perfect,46.0,46.0,"$64,427,368 ",Universal Pictures
2012,mazda 6,mazda 6,33756,-0.054745037,Negative,2000 mazda 626,1.0,1.0,0.0,3.0,3.0,The Avengers,1.0,1.0,"$623,357,910 ",Walt Disney Studios Motion Pictures
2012,mazda cx-7,,11326,-0.682219915,Negative,,,,,,,,,,,
2012,mazda cx-9,,24442,-0.28991022899999996,Negative,,,,,,,,,,,
2012,mazda mx-5 miata,mazda mx-5 miata,6305,0.111209024,Positive,1993 mazda mx-5 miata,3.0,3.0,1.0,0.0,1.0,Looper,41.0,41.0,"$66,475,042 ",TriStar Pictures
2012,mazda rx-8,,80,-0.894598155,Negative,,,,,,,,,,,
2012,mazda tribute,mazda tribute,502,-0.81379822,Negative,2003 mazda tribute,1.0,1.0,0.0,1.0,1.0,Red Dawn,79.0,79.0,"$43,468,052 ",FilmDistrict
2012,mercedes-benz b-class,,29,0.526315789,Positive,,,,,,,,,,,
2012,mercedes-benz c-class,mercedes-benz c,81697,0.178650778,Positive,2011 mercedes-benz c 250 cdi [c204],3.0,3.0,1.0,8.0,9.0,Jack Reacher,70.0,70.0,"$47,550,642 ",Paramount Pictures
2012,mercedes-benz cl-class,,723,-0.233297985,Negative,,,,,,,,,,,
2012,mercedes-benz clk-class,mercedes-benz clk,1,-0.833333333,Negative,1997 mercedes-benz clk [c208],1.0,1.0,0.0,2.0,2.0,The Girl with the Dragon Tattoo,61.0,61.0,"$52,177,103 ",Sony Pictures Entertainment (SPE)
2012,mercedes-benz cls-class,mercedes-benz cls,8065,0.423654016,Positive,2006 mercedes-benz cls 500 [c219],2.0,2.0,0.0,3.0,3.0,The Campaign,31.0,31.0,"$86,907,746 ",Warner Bros.
2012,mercedes-benz e-class,mercedes-benz e,65171,0.03881344,Positive,2003 mercedes-benz e 320 [w211],3.0,3.0,1.0,15.0,16.0,The Girl with the Dragon Tattoo,61.0,61.0,"$52,177,103 ",Sony Pictures Entertainment (SPE)
2012,mercedes-benz g-class,mercedes-benz g,1330,0.11670864800000001,Positive,2003 mercedes-benz g-klasse [w463],1.0,1.0,0.0,2.0,2.0,The Twilight Saga: Breaking Dawn - Part 2,5.0,5.0,"$286,422,893 ",Lionsgate
2012,mercedes-benz gl-class/gls-class,,26042,0.035920283,Positive,,,,,,,,,,,
2012,mercedes-benz gle-class/m-class,,38101,0.063234268,Positive,,,,,,,,,,,
2012,mercedes-benz glk-class,,29364,0.20789798399999998,Positive,,,,,,,,,,,
2012,mercedes-benz r-class,mercedes-benz r,1473,-0.382389937,Negative,2006 mercedes-benz r-klasse [w251],2.0,2.0,0.0,1.0,1.0,The Girl with the Dragon Tattoo,61.0,61.0,"$52,177,103 ",Sony Pictures Entertainment (SPE)
2012,mercedes-benz s-class,mercedes-benz s,11794,-0.037852831,Negative,1975 mercedes-benz s-klasse [w116],3.0,3.0,3.0,17.0,20.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,mercedes-benz sl-class,mercedes-benz sl,4899,2.3809523809999997,Positive,2009 mercedes-benz sl 65 amg [r230],1.0,1.0,0.0,6.0,6.0,Mission: Impossible - Ghost Protocol,30.0,30.0,"$87,050,578 ",Paramount Pictures
2012,mercedes-benz slk-class/slc-class,,4595,0.427018634,Positive,,,,,,,,,,,
2012,mercedes-benz sls amg,mercedes-benz sls amg,800,0.108033241,Positive,2011 mercedes-benz sls amg [c197],2.0,2.0,0.0,1.0,1.0,Think Like a Man,28.0,28.0,"$91,547,205 ",Screen Gems
2012,mercedes-benz sprinter,mercedes-benz sprinter,20929,0.262532424,Positive,2006 mercedes-benz sprinter [t1n],1.0,1.0,0.0,3.0,3.0,Skyfall,4.0,4.0,"$290,904,271 ",Sony Pictures Entertainment (SPE)
2012,mini cooper,mini cooper,45111,0.10490349800000001,Positive,mini cooper s,3.0,3.0,3.0,4.0,7.0,American Reunion,54.0,54.0,"$57,011,521 ",Universal Pictures
2012,mini cooper clubman,,5769,-0.15707188800000002,Negative,,,,,,,,,,,
2012,mini cooper convertible,,4813,-0.030419017000000003,Negative,,,,,,,,,,,
2012,mini cooper coupe,,2880,2.022035677,Positive,,,,,,,,,,,
2012,mini cooper hardtop 2-door,,29278,0.043146755999999994,Positive,,,,,,,,,,,
2012,mini countryman,mini countryman,21012,0.259485704,Positive,2011 mini countryman cooper s,1.0,1.0,0.0,1.0,1.0,Think Like a Man,28.0,28.0,"$91,547,205 ",Screen Gems
2012,mitsubishi eclipse/spyder,mitsubishi eclipse,1173,-0.844553406,Negative,2001 mitsubishi eclipse spyder 3g,1.0,1.0,0.0,3.0,3.0,Act of Valor,38.0,38.0,"$70,012,847 ",Relativity Media
2012,mitsubishi endeavor,mitsubishi endeavor,501,-0.9481259059999999,Negative,2006 mitsubishi endeavor,1.0,1.0,0.0,1.0,1.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,mitsubishi galant,mitsubishi galant,13261,-0.15162177699999999,Negative,1993 mitsubishi galant,2.0,2.0,0.0,5.0,5.0,The Bourne Legacy,24.0,24.0,"$113,203,870 ",Universal Pictures
2012,mitsubishi lancer,mitsubishi lancer,16426,-0.173493006,Negative,2006 mitsubishi lancer,2.0,2.0,0.0,5.0,5.0,Mission: Impossible - Ghost Protocol,30.0,30.0,"$87,050,578 ",Paramount Pictures
2012,mitsubishi outlander,mitsubishi outlander,7750,-0.20821414,Negative,2007 mitsubishi outlander,1.0,1.0,0.0,1.0,1.0,Safe House,21.0,21.0,"$126,373,434 ",Universal Pictures
2012,mitsubishi outlander sport,,18091,0.10022502,Positive,,,,,,,,,,,
2012,mitsubishi i-miev,mitsubishi i-miev,588,6.35,Positive,2012 mitsubishi i-miev,1.0,1.0,0.0,1.0,1.0,The Dictator,51.0,51.0,"$59,650,222 ",Paramount Pictures
2012,nissan 370z/350z,nissan 350z,7338,0.001364629,Positive,2006 nissan 350z,1.0,1.0,0.0,1.0,1.0,Mission: Impossible - Ghost Protocol,30.0,30.0,"$87,050,578 ",Paramount Pictures
2012,nissan altima,nissan altima,302934,0.126228247,Positive,2010 nissan altima,2.0,2.0,0.0,11.0,11.0,The Three Stooges,75.0,75.0,"$44,338,224 ",Twentieth Century Fox
2012,nissan armada,,18072,-0.014129071000000002,Negative,,,,,,,,,,,
2012,nissan cube,,7667,-0.469742029,Negative,,,,,,,,,,,
2012,nissan frontier,nissan frontier,55435,0.072243714,Positive,2005 nissan frontier,1.0,1.0,0.0,1.0,1.0,Jack Reacher,70.0,70.0,"$47,550,642 ",Paramount Pictures
2012,nissan gt-r,,1188,-0.081916538,Negative,,,,,,,,,,,
2012,nissan juke,nissan juke,36358,0.013152762,Positive,2011 nissan juke,1.0,1.0,0.0,1.0,1.0,The Three Stooges,75.0,75.0,"$44,338,224 ",Twentieth Century Fox
2012,nissan leaf,nissan leaf,9819,0.014988629,Positive,2011 nissan leaf,3.0,3.0,1.0,0.0,1.0,Parental Guidance,98.0,98.0,"$33,993,350 ",Twentieth Century Fox
2012,nissan maxima,nissan maxima,59349,0.010419326999999999,Positive,1989 nissan maxima,2.0,2.0,0.0,5.0,5.0,Chronicle,45.0,45.0,"$64,575,175 ",Twentieth Century Fox
2012,nissan murano,nissan murano,51675,-0.036381606000000004,Negative,2003 nissan murano,1.0,1.0,0.0,3.0,3.0,Mission: Impossible - Ghost Protocol,30.0,30.0,"$87,050,578 ",Paramount Pictures
2012,nissan nv,,10179,0.579608939,Positive,,,,,,,,,,,
2012,nissan pathfinder,nissan pathfinder,42621,0.643377675,Positive,2005 nissan pathfinder,1.0,1.0,0.0,6.0,6.0,Skyfall,4.0,4.0,"$290,904,271 ",Sony Pictures Entertainment (SPE)
2012,nissan quest,,18275,0.49807361299999997,Positive,,,,,,,,,,,
2012,nissan rogue,,142349,0.142970701,Positive,,,,,,,,,,,
2012,nissan sentra,nissan sentra,106395,-0.07475367599999999,Negative,1993 nissan sentra,2.0,2.0,0.0,11.0,11.0,Contraband,40.0,40.0,"$66,528,000 ",Universal Pictures
2012,nissan titan,nissan titan,21576,-0.019005183000000002,Negative,2004 nissan titan,1.0,1.0,0.0,1.0,1.0,The Twilight Saga: Breaking Dawn - Part 2,5.0,5.0,"$286,422,893 ",Lionsgate
2012,nissan versa,nissan versa,113327,0.136338113,Positive,2010 nissan versa,2.0,2.0,0.0,7.0,7.0,Underworld: Awakening,49.0,49.0,"$62,321,039 ",Screen Gems
2012,nissan xterra,nissan xterra,17222,-0.054826848,Negative,2001 nissan xterra,1.0,1.0,0.0,1.0,1.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,porsche 911,porsche 911,8528,0.417553191,Positive,2011 porsche 911 turbo s cabrio [997],1.0,1.0,0.0,4.0,4.0,Ted,9.0,9.0,"$218,815,487 ",Universal Pictures
2012,porsche boxster,porsche boxster,2894,0.632261703,Positive,1997 porsche boxster [986],3.0,3.0,1.0,0.0,1.0,21 Jump Street,18.0,18.0,"$138,447,667 ",Sony Pictures Entertainment (SPE)
2012,porsche cayenne,porsche cayenne,15545,0.19779627100000002,Positive,porsche cayenne [955],3.0,3.0,1.0,1.0,2.0,Ghost Rider: Spirit of Vengeance,63.0,63.0,"$51,774,002 ",Sony Pictures Entertainment (SPE)
